|-------+----------------------------------+--------+---------|
|  rank | name                             | solved | recent  |
|  307  | hata                             | 110    | 1858    |
|  921  | inazz                            | 60     | 1860    |
|  272  | yoshimoto                        | 118    | 1865    |
|  635  | _Horiki                          | 75     | 1872    |
|  270  | tnoda                            | 119    | 1886    |
|  25   | Kawazoe                          | 360    | 1887    |
|  381  | battamon                         | 100    | 1887    |
|  279  | kroton                           | 117    | 1891    |
|  367  | 213R                             | 101    | 1901    |
|  801  | myanya                           | 65     | 1904    |
|  380  | matsuta                          | 100    | 1906    |
|  565  | tkych                            | 79     | 1906    |
|  886  | S_NAKAMURA                       | 61     | 1906    |
|  424  | tomicchie                        | 93     | 1909    |
|  154  | peanutsjamjam                    | 154    | 1914    |
|  661  | odiak                            | 73     | 1914    |
|  683  | (KagawaEnji)                     | 71     | 1915    |
|  115  | cojna                            | 177    | 1919    |
|  670  | has207                           | 72     | 1933    |
|  594  | utenmiki                         | 77     | 1936    |
|  716  | T.M.                             | 69     | 1939    |
|  513  | Akeru                            | 84     | 1957    |
|  139  | uti2013                          | 163    | 1958    |
|  325  | qfa                              | 107    | 1959    |
|  449  | phyllo                           | 90     | 1965    |
|  391  | solitary7bd                      | 99     | 1968    |
|  800  | Lepton_s                         | 65     | 1970    |
|  52   | steelydon                        | 265    | 1975    |
|  775  | EmK                              | 66     | 1976    |
|  615  | suyama                           | 76     | 1979    |
|  885  | umjammer                         | 61     | 1982    |
|  985  | (43iscoding)                     | 58     | 1989    |
|  702  | noecho                           | 70     | 1996    |
|  593  | fumono                           | 77     | 1997    |
|  153  | taiji                            | 155    | 2003    |
|  984  | yusuketsuiki                     | 58     | 2005    |
|  954  | may-                             | 59     | 2011    |
|  577  | kouhei.e                         | 78     | 2018    |
|  512  | tsurushuu                        | 84     | 2019    |
|  102  | taku0344028                      | 186    | 2022    |
|  211  | okazaki                          | 134    | 2024    |
|  152  | yatt                             | 155    | 2025    |
|  866  | z_r4                             | 62     | 2025    |
|  920  | Juni                             | 60     | 2026    |
|  162  | katsu33                          | 151    | 2028    |
|  94   | shaoling                         | 193    | 2028    |
|  531  | HOYOHOYO000                      | 82     | 2033    |
|  715  | kohyama                          | 69     | 2038    |
|  953  | g000001                          | 59     | 2047    |
|  592  | ya_nanba                         | 77     | 2048    |
|  714  | sta_k                            | 69     | 2050    |
|  682  | xr0038                           | 71     | 2052    |
|  752  | Aither                           | 67     | 2054    |
|  491  | nmas                             | 86     | 2055    |
|  919  | pasta                            | 60     | 2060    |
|  824  | AnadaPunch                       | 64     | 2061    |
|  884  | zugehen                          | 61     | 2068    |
|  490  | siawasesun                       | 86     | 2069    |
|  278  | kinoh                            | 117    | 2071    |
|  530  | kazuya030                        | 82     | 2089    |
|  983  | nisshiee                         | 58     | 2091    |
|  883  | hidetakak                        | 61     | 2093    |
|  564  | yone64                           | 79     | 2097    |
|  193  | (NokubiTadaharu)                 | 142    | 2099    |
|  551  | nanikaka                         | 80     | 2100    |
|  134  | reipan                           | 165    | 2104    |
|  701  | xzyanagi                         | 70     | 2104    |
|  511  | t-matsubara                      | 84     | 2107    |
|  713  | Y.Kimi                           | 69     | 2110    |
|  341  | lispest                          | 104    | 2111    |
|  258  | mamekin                          | 123    | 2119    |
|  918  | snowclust                        | 60     | 2123    |
|  277  | qrrakakh                         | 117    | 2133    |
|  502  | YoshikiIto                       | 85     | 2139    |
|  204  | riktor                           | 137    | 2141    |
|  206  | alpicola                         | 136    | 2141    |
|  774  | thinca                           | 66     | 2141    |
|  221  | tcptr                            | 131    | 2147    |
|  799  | whitebell                        | 65     | 2147    |
|  823  | nijiiroapple                     | 64     | 2153    |
|  773  | bbbruce                          | 66     | 2156    |
|  634  | (A-gen.d)                        | 75     | 2159    |
|  315  | kogumamisha                      | 109    | 2165    |
|  510  | YuukiARIA                        | 84     | 2172    |
|  648  | hakomo                           | 74     | 2177    |
|  633  | ishibashi                        | 75     | 2184    |
|  660  | hiromichiroh                     | 73     | 2185    |
|  681  | gusmachine                       | 71     | 2188    |
|  501  | misonikomineko                   | 85     | 2189    |
|  19   | Takai                            | 383    | 2193    |
|  280  | nissingeppo                      | 116    | 2193    |
|  952  | (tama.eguchi)                    | 59     | 2193    |
|  951  | ibisyu                           | 59     | 2198    |
|  917  | karakuri777                      | 60     | 2212    |
|  669  | Machan                           | 72     | 2225    |
|  500  | matsu911                         | 85     | 2230    |
|  353  | zono244                          | 103    | 2233    |
|  366  | nomnel                           | 101    | 2235    |
|  614  | snak                             | 76     | 2255    |
|  379  | kanensei                         | 100    | 2260    |
|  28   | hakase                           | 333    | 2264    |
|  647  | yabu                             | 74     | 2275    |
|  950  | ryota                            | 59     | 2283    |
|  365  | yutaka_j                         | 101    | 2286    |
|  262  | likr                             | 121    | 2290    |
|  680  | acele                            | 71     | 2293    |
|  840  | tozangezan                       | 63     | 2294    |
|  613  | OcoToOo                          | 76     | 2296    |
|  264  | pinefield                        | 120    | 2299    |
|  916  | anomaro                          | 60     | 2303    |
|  772  | te2ro                            | 66     | 2324    |
|  233  | corbeaux                         | 128    | 2328    |
|  612  | mstrange                         | 76     | 2330    |
|  576  | pied                             | 78     | 2332    |
|  210  | whitypig                         | 134    | 2333    |
|  839  | MitI_7                           | 63     | 2333    |
|  475  | y3eadgbe                         | 87     | 2337    |
|  915  | zk_phi                           | 60     | 2337    |
|  982  | woodbook                         | 58     | 2337    |
|  529  | k3_kaimu                         | 82     | 2338    |
|  914  | yus_uke                          | 60     | 2338    |
|  865  | nekomimi                         | 62     | 2340    |
|  431  | folsena                          | 92     | 2346    |
|  271  | ogahide                          | 118    | 2347    |
|  232  | tkyjhr                           | 128    | 2349    |
|  324  | takane                           | 107    | 2357    |
|  668  | tarui                            | 72     | 2363    |
|  864  | atetubou                         | 62     | 2363    |
|  474  | Hiroshi_Murata                   | 87     | 2368    |
|  61   | T_GYOUTEN                        | 247    | 2368    |
|  771  | rkworks                          | 66     | 2372    |
|  544  | ds14050                          | 81     | 2375    |
|  378  | (INATA)                          | 100    | 2378    |
|  563  | Shaddan                          | 79     | 2381    |
|  112  | tsb                              | 178    | 2383    |
|  632  | logicmachine                     | 75     | 2383    |
|  949  | zai                              | 59     | 2384    |
|  352  | wand125                          | 103    | 2390    |
|  473  | newtomn                          | 87     | 2393    |
|  591  | (nakanoj)                        | 77     | 2395    |
|  882  | tokyopuzzle                      | 61     | 2395    |
|  751  | YuhSylphy                        | 67     | 2397    |
|  913  | farvel                           | 60     | 2401    |
|  948  | tatsuya                          | 59     | 2401    |
|  239  | eoi                              | 127    | 2402    |
|  981  | Tsukemen                         | 58     | 2403    |
|  306  | smat                             | 110    | 2406    |
|  734  | yudetamago                       | 68     | 2413    |
|  822  | crycrywtr                        | 64     | 2415    |
|  770  | aldente                          | 66     | 2417    |
|  980  | zakiyama                         | 58     | 2419    |
|  978  | naoki                            | 58     | 2420    |
|  979  | caffein                          | 58     | 2420    |
|  659  | ymchn                            | 73     | 2422    |
|  733  | mythosil                         | 68     | 2435    |
|  977  | blu_ray                          | 58     | 2440    |
|  732  | ablasdel                         | 68     | 2441    |
|  769  | fuqinho                          | 66     | 2441    |
|  336  | pgf2                             | 105    | 2442    |
|  197  | ksmakoto                         | 140    | 2449    |
|  750  | daigo                            | 67     | 2450    |
|  590  | kinodjnz                         | 77     | 2451    |
|  92   | fummy64                          | 199    | 2456    |
|  448  | meltice                          | 90     | 2458    |
|  84   | akihiro4chawon                   | 215    | 2459    |
|  798  | newspoverty                      | 65     | 2460    |
|  768  | ultraistter                      | 66     | 2463    |
|  100  | halwhite                         | 190    | 2474    |
|  631  | risuo                            | 75     | 2476    |
|  881  | tdelter                          | 61     | 2477    |
|  947  | dekosuke                         | 59     | 2479    |
|  912  | kenzy66                          | 60     | 2480    |
|  524  | kaorimatz                        | 83     | 2481    |
|  509  | laynts                           | 84     | 2489    |
|  99   | y2q_actionman                    | 190    | 2493    |
|  523  | toriaezu                         | 83     | 2498    |
|  749  | ymotongpoo                       | 67     | 2504    |
|  748  | stockedge                        | 67     | 2507    |
|  611  | boincneet                        | 76     | 2515    |
|  34   | mame                             | 318    | 2527    |
|  377  | yuta25                           | 100    | 2530    |
|  159  | shimizu1950                      | 153    | 2535    |
|  323  | tatsuyafw                        | 107    | 2535    |
|  863  | PXF01515                         | 62     | 2538    |
|  862  | teto                             | 62     | 2543    |
|  447  | korieru                          | 90     | 2546    |
|  417  | takfjt                           | 94     | 2551    |
|  196  | masahiroakiko                    | 140    | 2556    |
|  489  | RuikoSaten                       | 86     | 2564    |
|  176  | nobsun                           | 146    | 2568    |
|  158  | pprk                             | 153    | 2569    |
|  667  | vivivich                         | 72     | 2575    |
|  74   | oxy                              | 222    | 2591    |
|  255  | dton                             | 124    | 2595    |
|  290  | tkhiguchi                        | 114    | 2599    |
|  195  | okagawa                          | 140    | 2601    |
|  838  | kkt                              | 63     | 2601    |
|  220  | echizen_tm                       | 131    | 2607    |
|  946  | mizba                            | 59     | 2609    |
|  216  | koshian2                         | 132    | 2612    |
|  190  | lpocean                          | 143    | 2613    |
|  440  | nagatomutu                       | 91     | 2620    |
|  666  | T.Kawazoe                        | 72     | 2622    |
|  72   | ocean-city                       | 223    | 2623    |
|  945  | tsuwabuki                        | 59     | 2624    |
|  67   | yambi                            | 235    | 2626    |
|  731  | tarai                            | 68     | 2629    |
|  880  | ytaku                            | 61     | 2636    |
|  700  | ibabangida                       | 70     | 2638    |
|  767  | shoozhoo                         | 66     | 2638    |
|  439  | miyabiarts                       | 91     | 2641    |
|  575  | y_tag                            | 78     | 2641    |
|  821  | kodec                            | 64     | 2641    |
|  302  | tos.lunar                        | 112    | 2645    |
|  820  | yibe                             | 64     | 2647    |
|  472  | akihito123                       | 87     | 2650    |
|  376  | termat                           | 100    | 2657    |
|  944  | j.apl.j                          | 59     | 2665    |
|  375  | shnya                            | 100    | 2666    |
|  747  | kisa12012                        | 67     | 2668    |
|  976  | kj                               | 58     | 2670    |
|  157  | nogz                             | 153    | 2677    |
|  335  | nineties                         | 105    | 2677    |
|  797  | toocheap                         | 65     | 2677    |
|  911  | tonichopper                      | 60     | 2679    |
|  60   | tbsk                             | 250    | 2684    |
|  910  | obake                            | 60     | 2691    |
|  187  | 186                              | 144    | 2692    |
|  766  | mocknen                          | 66     | 2701    |
|  167  | hm00061                          | 150    | 2722    |
|  975  | hueyama                          | 58     | 2728    |
|  401  | isato                            | 96     | 2738    |
|  658  | ultrasasa2002                    | 73     | 2741    |
|  837  | satoshi.O                        | 63     | 2741    |
|  712  | hikaru                           | 69     | 2744    |
|  819  | kawamoto                         | 64     | 2754    |
|  909  | hdhsakym                         | 60     | 2757    |
|  562  | qchikara                         | 79     | 2760    |
|  543  | gigo891                          | 81     | 2762    |
|  679  | Respect2D                        | 71     | 2768    |
|  82   | kunkun                           | 217    | 2769    |
|  166  | takayuki                         | 150    | 2779    |
|  630  | nob                              | 75     | 2782    |
|  301  | ichirin                          | 112    | 2784    |
|  629  | you_ssk                          | 75     | 2789    |
|  416  | t-uchida                         | 94     | 2796    |
|  212  | deep_blue                        | 133    | 2804    |
|  499  | yin-yang.alchemist               | 85     | 2821    |
|  165  | shuyo                            | 150    | 2825    |
|  765  | mimik                            | 66     | 2828    |
|  209  | nase                             | 134    | 2829    |
|  446  | eagletmt                         | 90     | 2846    |
|  106  | J_A                              | 183    | 2857    |
|  574  | ww74epm                          | 78     | 2858    |
|  796  | mohayonao                        | 65     | 2863    |
|  285  | patterl                          | 115    | 2866    |
|  44   | kaoru                            | 281    | 2874    |
|  359  | s10d                             | 102    | 2876    |
|  340  | DA_BOSE                          | 104    | 2877    |
|  294  | pudeyuki                         | 113    | 2878    |
|  730  | idojun                           | 68     | 2894    |
|  471  | ozy4dm                           | 87     | 2911    |
|  764  | k.takechu                        | 66     | 2911    |
|  699  | PetitTK                          | 70     | 2913    |
|  678  | (fdumont)                        | 71     | 2917    |
|  729  | ultraist                         | 68     | 2921    |
|  746  | Naksy                            | 67     | 2923    |
|  322  | ma0001                           | 107    | 2929    |
|  498  | tarya                            | 85     | 2930    |
|  522  | gushwell                         | 83     | 2938    |
|  130  | kik                              | 166    | 2939    |
|  293  | kyouso                           | 113    | 2964    |
|  879  | Noppi                            | 61     | 2968    |
|  300  | unagi                            | 112    | 2974    |
|  260  | key                              | 122    | 2988    |
|  149  | foota                            | 156    | 2995    |
|  795  | pes                              | 65     | 2998    |
|  374  | taichiu                          | 100    | 3002    |
|  445  | hubtoyo                          | 90     | 3003    |
|  794  | kusano                           | 65     | 3004    |
|  908  | wzen                             | 60     | 3007    |
|  238  | khammer                          | 127    | 3023    |
|  610  | ori                              | 76     | 3030    |
|  728  | nitoyon                          | 68     | 3034    |
|  470  | skycholy                         | 87     | 3050    |
|  677  | koyomi                           | 71     | 3050    |
|  907  | hiroyuki.gohara                  | 60     | 3063    |
|  657  | ainsophyao                       | 73     | 3064    |
|  269  | masahiro.sakai                   | 119    | 3065    |
|  943  | fkd                              | 59     | 3066    |
|  56   | Rio                              | 259    | 3068    |
|  225  | hoge                             | 130    | 3091    |
|  463  | nida                             | 88     | 3098    |
|  656  | Guest                            | 73     | 3121    |
|  906  | cvcvcv                           | 60     | 3121    |
|  711  | sengoku_fortran                  | 69     | 3132    |
|  698  | chobie                           | 70     | 3141    |
|  905  | n_bear83                         | 60     | 3162    |
|  878  | hamahiro                         | 61     | 3191    |
|  861  | sainte                           | 62     | 3215    |
|  836  | tachino                          | 63     | 3230    |
|  942  | uehara_delta                     | 59     | 3239    |
|  452  | Hidemaro                         | 89     | 3246    |
|  430  | supiar17                         | 92     | 3265    |
|  408  | subaru                           | 95     | 3269    |
|  254  | soz0345hooky                     | 124    | 3273    |
|  974  | kaze_tanuki                      | 58     | 3273    |
|  390  | tsutomu                          | 99     | 3280    |
|  59   | rst76                            | 252    | 3282    |
|  246  | hachimura                        | 126    | 3285    |
|  415  | wanson                           | 94     | 3286    |
|  399  | condotti                         | 97     | 3309    |
|  628  | gunn                             | 75     | 3312    |
|  299  | hmakino                          | 112    | 3316    |
|  835  | yassai                           | 63     | 3330    |
|  133  | isizakit                         | 165    | 3332    |
|  407  | mi-chang                         | 95     | 3335    |
|  941  | kyorecoba                        | 59     | 3342    |
|  676  | tsujikawa                        | 71     | 3343    |
|  877  | yomichi                          | 61     | 3343    |
|  860  | kiyoshi                          | 62     | 3357    |
|  745  | tabehodai                        | 67     | 3376    |
|  834  | yoggy                            | 63     | 3390    |
|  229  | schrodin                         | 129    | 3400    |
|  550  | miyaryu                          | 80     | 3401    |
|  793  | jljs                             | 65     | 3407    |
|  818  | kikaineko                        | 64     | 3407    |
|  406  | electrolysis                     | 95     | 3411    |
|  351  | mshkh                            | 103    | 3430    |
|  792  | tonkuma                          | 65     | 3434    |
|  904  | yukimori                         | 60     | 3441    |
|  609  | sonoday                          | 76     | 3446    |
|  497  | Takax2                           | 85     | 3449    |
|  334  | ichyet                           | 105    | 3473    |
|  398  | mokos                            | 97     | 3478    |
|  339  | yz                               | 104    | 3480    |
|  373  | m_Phantom                        | 100    | 3480    |
|  372  | fumi                             | 100    | 3481    |
|  573  | fkyou                            | 78     | 3484    |
|  549  | kt3k                             | 80     | 3495    |
|  192  | senna                            | 142    | 3498    |
|  589  | J.Silence                        | 77     | 3501    |
|  71   | kinaba                           | 223    | 3509    |
|  438  | perfec                           | 91     | 3514    |
|  462  | graySpace999                     | 88     | 3514    |
|  70   | minke                            | 223    | 3518    |
|  727  | tzik                             | 68     | 3541    |
|  791  | yuki_neko                        | 65     | 3544    |
|  588  | OBK                              | 77     | 3547    |
|  289  | phji                             | 114    | 3549    |
|  268  | odz                              | 119    | 3570    |
|  859  | feo                              | 62     | 3571    |
|  288  | suroyuu                          | 114    | 3593    |
|  364  | zinc                             | 101    | 3617    |
|  763  | taro322                          | 66     | 3627    |
|  521  | tadokoro                         | 83     | 3640    |
|  744  | parasporospa                     | 67     | 3665    |
|  305  | dahui                            | 110    | 3680    |
|  903  | T2                               | 60     | 3682    |
|  710  | mint                             | 69     | 3687    |
|  528  | notogawa                         | 82     | 3695    |
|  138  | nobu_k                           | 163    | 3696    |
|  123  | letter                           | 170    | 3697    |
|  697  | maehara                          | 70     | 3707    |
|  817  | erya                             | 64     | 3717    |
|  902  | jufukuka                         | 60     | 3728    |
|  655  | boxnos                           | 73     | 3737    |
|  395  | 1tk                              | 98     | 3753    |
|  350  | jun-s                            | 103    | 3773    |
|  542  | Kai                              | 81     | 3780    |
|  488  | deco114                          | 86     | 3804    |
|  654  | isr                              | 73     | 3807    |
|  696  | kounoike                         | 70     | 3819    |
|  587  | june1                            | 77     | 3826    |
|  901  | makopin                          | 60     | 4035    |
|  940  | robohei                          | 59     | 4060    |
|-------+----------------------------------+--------+---------|
